customer_ID,gender,tenure,internet_service,contract,payment_method,monthly_charges,total_charges,churn,tenure_group,charge_group
7369-TRPFD,1,19,No,One year,Mailed check,19,279,0,1-2 Years,Low
1098-KFQEC,2,55,No,Two year,Credit card (automatic),19,1083,0,4-6 Years,Low
7190-XHTWJ,2,38,No,One year,Mailed check,19,756,0,2-4 Years,Low
0621-TWIEM,1,10,DSL,Month-to-month,Electronic check,46,403,1,0-1 Year,Low
3537-RYBHH,2,47,DSL,Month-to-month,Credit card (automatic),67,3252,0,2-4 Years,Medium
2485-ITVKB,2,2,DSL,Month-to-month,Electronic check,35,69,1,0-1 Year,Low
3669-OYSJI,1,1,DSL,Month-to-month,Credit card (automatic),46,46,1,0-1 Year,Low
1612-EOHDH,2,1,DSL,Month-to-month,Electronic check,45,45,1,0-1 Year,Low
6702-OHFWR,1,1,DSL,Month-to-month,Electronic check,43,43,1,0-1 Year,Low
5296-BFCYD,1,46,No,Two year,Mailed check,20,937,0,2-4 Years,Low
4510-PYUSH,2,38,DSL,Month-to-month,Credit card (automatic),57,2251,1,2-4 Years,Medium
9359-JANWS,2,65,DSL,Two year,Credit card (automatic),59,3857,0,4-6 Years,Medium
7517-SAWMO,2,19,Fiber optic,Month-to-month,Electronic check,73,1441,1,1-2 Years,Medium
4143-HHPMK,1,52,Fiber optic,Month-to-month,Electronic check,85,4339,1,4-6 Years,Medium
3279-DYZQM,1,71,No,Two year,Mailed check,19,1378,0,4-6 Years,Low
7054-LGEQW,2,1,DSL,Month-to-month,Mailed check,46,46,1,0-1 Year,Low
0523-VNGTF,2,52,DSL,Month-to-month,Electronic check,51,2566,0,4-6 Years,Medium
9575-IWCAZ,1,6,No,One year,Mailed check,25,171,0,0-1 Year,Low
7105-MXJLL,2,26,DSL,One year,Mailed check,61,1597,0,2-4 Years,Medium
7064-FRRSW,1,48,Fiber optic,One year,Electronic check,99,4744,0,2-4 Years,Medium
7940-UQQUG,2,64,Fiber optic,One year,Bank transfer (automatic),104,6722,0,4-6 Years,High
0923-PNFUB,2,3,Fiber optic,Month-to-month,Electronic check,84,247,1,0-1 Year,Medium
3961-SXAXY,1,1,DSL,Month-to-month,Bank transfer (automatic),44,44,0,0-1 Year,Low
7010-BRBUU,1,72,No,Two year,Credit card (automatic),24,1735,0,4-6 Years,Low
3566-HJGPK,1,1,DSL,Month-to-month,Mailed check,46,46,0,0-1 Year,Low
3062-ICYZQ,2,51,Fiber optic,Month-to-month,Electronic check,94,4539,0,4-6 Years,Medium
9938-PRCVK,2,41,No,Two year,Bank transfer (automatic),20,804,0,2-4 Years,Low
0973-KYVNF,2,72,DSL,Two year,Credit card (automatic),71,5011,0,4-6 Years,Medium
5129-HHMZC,2,43,DSL,Two year,Credit card (automatic),86,3575,0,2-4 Years,Medium
9637-CDTKZ,1,72,Fiber optic,Two year,Credit card (automatic),114,8086,0,4-6 Years,High
3946-JEWRQ,1,47,Fiber optic,One year,Credit card (automatic),95,4563,0,2-4 Years,Medium
7873-CVMAW,1,72,DSL,Two year,Credit card (automatic),89,6362,0,4-6 Years,Medium
0463-WZZKO,1,3,No,Month-to-month,Credit card (automatic),21,67,0,0-1 Year,Low
3494-JCHRQ,1,1,Fiber optic,Month-to-month,Electronic check,70,70,1,0-1 Year,Medium
6474-FVJLC,1,2,Fiber optic,Month-to-month,Electronic check,86,165,1,0-1 Year,Medium
4524-QCSSM,1,26,DSL,Month-to-month,Bank transfer (automatic),45,1157,0,2-4 Years,Low
5832-EXGTT,1,29,DSL,Month-to-month,Mailed check,60,1834,0,2-4 Years,Medium
8840-DQLGN,2,35,Fiber optic,Month-to-month,Bank transfer (automatic),101,3653,1,2-4 Years,High
2039-JONDJ,1,27,DSL,One year,Bank transfer (automatic),55,1478,0,2-4 Years,Medium
7217-JYHOQ,1,24,DSL,Month-to-month,Credit card (automatic),70,1706,0,1-2 Years,Medium
6695-FRVEC,1,67,DSL,Two year,Bank transfer (automatic),60,3954,0,4-6 Years,Medium
4547-LYTDD,2,16,Fiber optic,Month-to-month,Electronic check,73,1194,1,1-2 Years,Medium
9894-QMIMJ,2,23,DSL,One year,Bank transfer (automatic),56,1328,0,1-2 Years,Medium
8069-YQQAJ,1,14,DSL,Month-to-month,Mailed check,31,420,0,1-2 Years,Low
6770-XUAGN,2,1,No,Month-to-month,Electronic check,21,21,1,0-1 Year,Low
4193-ORFCL,2,1,DSL,Month-to-month,Mailed check,45,45,1,0-1 Year,Low
1636-NTNCO,1,4,DSL,Month-to-month,Credit card (automatic),51,207,0,0-1 Year,Medium
3466-WAESX,1,16,DSL,Month-to-month,Electronic check,69,1084,0,1-2 Years,Medium
9281-PKKZE,2,46,DSL,Month-to-month,Electronic check,44,2008,0,2-4 Years,Low
3638-VBZTA,1,68,DSL,Two year,Bank transfer (automatic),87,5883,0,4-6 Years,Medium
7459-IMVYU,1,38,DSL,Month-to-month,Electronic check,70,2658,0,2-4 Years,Medium
7776-QWNFX,1,30,DSL,Month-to-month,Bank transfer (automatic),50,1528,1,2-4 Years,Low
6689-TCZHQ,2,5,Fiber optic,Month-to-month,Electronic check,79,378,1,0-1 Year,Medium
8563-OYMQY,1,17,Fiber optic,Month-to-month,Credit card (automatic),91,1612,0,1-2 Years,Medium
0754-EEBDC,1,4,No,Two year,Mailed check,20,77,0,0-1 Year,Low
5777-ZPQNC,2,12,No,One year,Electronic check,20,261,0,0-1 Year,Low
1951-IEYXM,1,72,DSL,Two year,Credit card (automatic),91,6442,0,4-6 Years,Medium
3318-NMQXL,1,3,Fiber optic,Month-to-month,Electronic check,92,267,0,0-1 Year,Medium
3143-ILDAL,1,56,Fiber optic,Month-to-month,Electronic check,94,5125,1,4-6 Years,Medium
1022-RKXDR,2,41,No,One year,Mailed check,25,962,0,2-4 Years,Low
2361-FJWNO,1,40,DSL,One year,Credit card (automatic),36,1383,0,2-4 Years,Low
2272-UOINI,2,7,DSL,Month-to-month,Electronic check,79,571,0,0-1 Year,Medium
8232-UTFOZ,1,69,No,Two year,Credit card (automatic),20,1399,0,4-6 Years,Low
3750-YHRYO,1,7,No,One year,Mailed check,21,150,0,0-1 Year,Low
6637-KYRCV,2,5,DSL,Month-to-month,Electronic check,31,167,0,0-1 Year,Low
5668-MEISB,2,72,Fiber optic,Two year,Credit card (automatic),106,7657,0,4-6 Years,High
0129-QMPDR,1,44,No,One year,Bank transfer (automatic),21,865,0,2-4 Years,Low
7188-CBBBA,2,65,Fiber optic,One year,Electronic check,96,6154,0,4-6 Years,Medium
5356-CSVSQ,2,3,DSL,Month-to-month,Electronic check,65,174,0,0-1 Year,Medium
3221-CJMSG,1,24,DSL,Month-to-month,Credit card (automatic),51,1270,0,1-2 Years,Medium
4720-VSTSI,2,44,Fiber optic,Month-to-month,Bank transfer (automatic),85,3863,1,2-4 Years,Medium
3219-JQRSL,2,72,DSL,Two year,Credit card (automatic),89,6352,0,4-6 Years,Medium
2801-NISEI,1,24,DSL,Month-to-month,Electronic check,55,1349,0,1-2 Years,Medium
3946-MHCZW,1,1,DSL,Month-to-month,Mailed check,51,51,1,0-1 Year,Medium
4623-ZKHLY,1,22,No,Month-to-month,Bank transfer (automatic),20,472,0,1-2 Years,Low
6732-VAILE,1,70,DSL,Two year,Credit card (automatic),86,5932,0,4-6 Years,Medium
8201-AAXCB,1,25,DSL,Month-to-month,Electronic check,60,1405,0,2-4 Years,Medium
7696-CFTAT,1,37,No,Two year,Bank transfer (automatic),20,726,0,2-4 Years,Low
1845-CSBRZ,2,22,Fiber optic,Month-to-month,Bank transfer (automatic),85,1962,0,1-2 Years,Medium
2123-VSCOT,2,59,DSL,Two year,Bank transfer (automatic),72,4195,0,4-6 Years,Medium
6651-AZVTJ,1,49,Fiber optic,Month-to-month,Electronic check,100,4872,1,4-6 Years,Medium
4566-GOLUK,1,47,Fiber optic,Month-to-month,Bank transfer (automatic),107,5119,1,2-4 Years,High
2484-DGXPZ,2,31,No,Month-to-month,Mailed check,20,659,1,2-4 Years,Low
2018-QKYGT,1,1,Fiber optic,Month-to-month,Electronic check,81,81,0,0-1 Year,Medium
2792-VPPET,1,3,No,Month-to-month,Electronic check,21,77,0,0-1 Year,Low
7409-JURKQ,2,53,Fiber optic,One year,Bank transfer (automatic),112,5810,0,4-6 Years,High
3247-MHJKM,1,1,No,Month-to-month,Mailed check,20,20,0,0-1 Year,Low
1964-SVLEA,1,20,No,One year,Mailed check,20,416,0,1-2 Years,Low
4587-NUKOX,2,3,Fiber optic,Month-to-month,Electronic check,79,247,1,0-1 Year,Medium
7297-DVYGA,2,51,No,One year,Bank transfer (automatic),20,997,0,4-6 Years,Low
2239-CGBUZ,2,51,DSL,One year,Bank transfer (automatic),61,3145,0,4-6 Years,Medium
0854-UYHZD,2,13,No,Two year,Mailed check,20,265,0,1-2 Years,Low
7243-LCGGZ,2,1,No,Month-to-month,Mailed check,21,21,0,0-1 Year,Low
8267-KFGYD,1,1,No,Month-to-month,Mailed check,21,21,0,0-1 Year,Low
4890-VMUAV,1,63,DSL,One year,Electronic check,72,4576,0,4-6 Years,Medium
9261-WDCAF,1,3,DSL,Month-to-month,Mailed check,55,189,0,0-1 Year,Medium
3764-MNMOI,1,46,No,Two year,Credit card (automatic),19,908,0,2-4 Years,Low
7442-YGZFK,1,1,DSL,Month-to-month,Credit card (automatic),50,50,0,0-1 Year,Low
0420-BWTPW,1,8,DSL,Month-to-month,Mailed check,26,215,1,0-1 Year,Low
8229-BUJHX,2,71,No,Two year,Bank transfer (automatic),21,1501,0,4-6 Years,Low
7449-HVPIV,1,55,Fiber optic,Month-to-month,Credit card (automatic),90,5099,0,4-6 Years,Medium
5504-WSIUR,2,70,Fiber optic,One year,Bank transfer (automatic),90,6386,0,4-6 Years,Medium
8183-ONMXC,2,2,Fiber optic,Month-to-month,Electronic check,81,159,1,0-1 Year,Medium
8466-PZBLH,1,67,Fiber optic,Two year,Bank transfer (automatic),105,6886,0,4-6 Years,High
9614-RMGHA,1,65,Fiber optic,Month-to-month,Bank transfer (automatic),92,5941,1,4-6 Years,Medium
8735-IJJEG,1,14,DSL,Month-to-month,Credit card (automatic),50,669,0,1-2 Years,Low
0564-MUUQK,2,20,Fiber optic,Month-to-month,Bank transfer (automatic),96,1916,0,1-2 Years,Medium
5054-IEXZT,1,1,Fiber optic,Month-to-month,Electronic check,75,75,1,0-1 Year,Medium
5834-ASPWA,1,1,Fiber optic,Month-to-month,Electronic check,75,75,1,0-1 Year,Medium
0701-RFGFI,2,49,Fiber optic,Month-to-month,Bank transfer (automatic),95,4614,0,4-6 Years,Medium
0019-EFAEP,2,72,Fiber optic,Two year,Bank transfer (automatic),101,7261,0,4-6 Years,High
5619-PTMIK,2,46,DSL,Month-to-month,Electronic check,53,2460,0,2-4 Years,Medium
3737-XBQDD,1,24,Fiber optic,Month-to-month,Bank transfer (automatic),85,2049,0,1-2 Years,Medium
5882-CMAZQ,2,5,DSL,Month-to-month,Electronic check,34,164,0,0-1 Year,Low
5846-QFDFI,2,33,Fiber optic,Month-to-month,Credit card (automatic),89,2889,0,2-4 Years,Medium
4445-KWOKW,2,42,DSL,One year,Bank transfer (automatic),60,2422,0,2-4 Years,Medium
3511-APPBJ,1,23,Fiber optic,One year,Credit card (automatic),100,2293,0,1-2 Years,Medium
7967-HYCDE,1,8,Fiber optic,Month-to-month,Bank transfer (automatic),71,553,0,0-1 Year,Medium
2430-RRYUW,1,66,DSL,One year,Mailed check,55,3466,0,4-6 Years,Medium
3948-XHGNA,1,24,DSL,Month-to-month,Bank transfer (automatic),50,1210,1,1-2 Years,Low
3723-BFBGR,1,24,DSL,Month-to-month,Credit card (automatic),55,1291,0,1-2 Years,Medium
0565-IYCGT,1,69,DSL,One year,Credit card (automatic),79,5356,1,4-6 Years,Medium
5447-WZAFP,2,53,Fiber optic,One year,Mailed check,100,5201,0,4-6 Years,Medium
5110-CHOPY,2,60,DSL,Two year,Electronic check,54,3237,0,4-6 Years,Medium
5445-UTODQ,2,7,Fiber optic,Month-to-month,Electronic check,81,577,1,0-1 Year,Medium
4425-OWHWB,2,20,No,One year,Credit card (automatic),19,434,0,1-2 Years,Low
7892-QVYKW,2,23,Fiber optic,Month-to-month,Electronic check,86,1868,0,1-2 Years,Medium
9675-ICXCT,1,72,DSL,Two year,Electronic check,81,5729,0,4-6 Years,Medium
1024-VRZHF,1,11,Fiber optic,Month-to-month,Electronic check,75,826,1,0-1 Year,Medium
4703-MQYKT,1,21,No,Two year,Mailed check,20,390,0,1-2 Years,Low
9497-QCMMS,1,1,Fiber optic,Month-to-month,Electronic check,94,94,1,0-1 Year,Medium
5692-ICXLW,1,31,Fiber optic,Month-to-month,Electronic check,91,2845,0,2-4 Years,Medium
0602-DDUML,2,57,DSL,Two year,Mailed check,70,3894,0,4-6 Years,Medium
2208-MPXIO,2,45,No,Two year,Bank transfer (automatic),20,886,0,2-4 Years,Low
1960-UYCNN,1,10,Fiber optic,Month-to-month,Electronic check,95,1022,0,0-1 Year,Medium
0348-SDKOL,2,58,Fiber optic,Month-to-month,Credit card (automatic),102,5885,1,4-6 Years,High
3190-FZATL,1,14,No,Month-to-month,Mailed check,20,268,0,1-2 Years,Low
7336-RLLRH,1,27,DSL,One year,Mailed check,81,2204,0,2-4 Years,Medium
4373-MAVJG,2,14,Fiber optic,Month-to-month,Bank transfer (automatic),91,1259,1,1-2 Years,Medium
8901-HJXTF,2,12,DSL,Month-to-month,Mailed check,29,309,1,0-1 Year,Low
7710-JSYOA,2,69,Fiber optic,Two year,Bank transfer (automatic),93,6398,0,4-6 Years,Medium
5419-KLXBN,2,25,Fiber optic,Month-to-month,Bank transfer (automatic),89,2258,1,2-4 Years,Medium
3424-NMNBO,1,58,Fiber optic,One year,Electronic check,109,6287,1,4-6 Years,High
9885-MFVSU,2,35,DSL,Two year,Credit card (automatic),46,1662,0,2-4 Years,Low
4514-GFCFI,2,16,Fiber optic,Month-to-month,Electronic check,85,1350,1,1-2 Years,Medium
0607-MVMGC,1,45,DSL,One year,Credit card (automatic),79,3601,0,2-4 Years,Medium
3365-SAIGS,2,17,Fiber optic,Month-to-month,Electronic check,84,1329,0,1-2 Years,Medium
9828-AOQLM,2,1,DSL,Month-to-month,Electronic check,46,46,1,0-1 Year,Low
8022-BECSI,1,22,No,One year,Mailed check,20,423,0,1-2 Years,Low
8000-REIQB,2,1,Fiber optic,Month-to-month,Electronic check,70,70,1,0-1 Year,Medium
9993-LHIEB,1,67,DSL,Two year,Mailed check,68,4628,0,4-6 Years,Medium
0266-CLZKZ,2,67,Fiber optic,Two year,Bank transfer (automatic),106,6718,0,4-6 Years,High
7615-ESMYF,2,2,DSL,Month-to-month,Electronic check,45,97,1,0-1 Year,Low
3858-VOBET,1,23,Fiber optic,Month-to-month,Electronic check,75,1710,1,1-2 Years,Medium
7020-OZKXZ,2,9,Fiber optic,Month-to-month,Credit card (automatic),76,637,0,0-1 Year,Medium
3977-QCRSL,2,5,No,Month-to-month,Mailed check,20,118,0,0-1 Year,Low
0017-DINOC,1,54,DSL,Two year,Credit card (automatic),45,2461,0,4-6 Years,Low
1447-PJGGA,2,57,Fiber optic,Two year,Electronic check,95,5465,1,4-6 Years,Medium
8565-CLBZW,1,24,Fiber optic,Month-to-month,Mailed check,90,2165,1,1-2 Years,Medium
9139-WQQDY,2,49,Fiber optic,One year,Mailed check,100,4942,1,4-6 Years,Medium
0224-HJAPT,1,5,DSL,Month-to-month,Electronic check,47,223,1,0-1 Year,Low
8086-OVPWV,1,2,Fiber optic,Month-to-month,Electronic check,80,181,1,0-1 Year,Medium
9430-FRQOC,2,4,Fiber optic,Month-to-month,Mailed check,87,341,1,0-1 Year,Medium
7639-OPLNG,1,70,DSL,Two year,Bank transfer (automatic),79,5732,0,4-6 Years,Medium
3074-GQWYX,1,5,Fiber optic,Month-to-month,Bank transfer (automatic),76,358,1,0-1 Year,Medium
1492-QGCLU,1,53,DSL,Month-to-month,Electronic check,86,4616,0,4-6 Years,Medium
6845-RGTYS,2,47,Fiber optic,Month-to-month,Electronic check,99,4534,1,2-4 Years,Medium
7328-OWMOM,2,31,No,One year,Credit card (automatic),20,589,0,2-4 Years,Low
4418-LZMSV,1,13,DSL,Month-to-month,Bank transfer (automatic),62,750,0,1-2 Years,Medium
5155-AZQPB,2,28,DSL,Month-to-month,Mailed check,50,1410,0,2-4 Years,Low
8861-HGGKB,2,10,Fiber optic,Month-to-month,Electronic check,86,831,1,0-1 Year,Medium
1087-GRUYI,1,38,No,Two year,Bank transfer (automatic),20,744,0,2-4 Years,Low
7065-YUNRY,2,1,DSL,Month-to-month,Mailed check,45,45,1,0-1 Year,Low
7694-VLBWQ,1,67,Fiber optic,One year,Electronic check,104,7041,1,4-6 Years,High
2546-KZAAT,1,52,DSL,One year,Mailed check,75,3865,0,4-6 Years,Medium
0181-RITDD,1,62,Fiber optic,Two year,Mailed check,108,6826,0,4-6 Years,High
5989-PGKJB,2,16,Fiber optic,Month-to-month,Electronic check,86,1340,0,1-2 Years,Medium
4795-KTRTH,2,5,Fiber optic,Month-to-month,Electronic check,81,372,1,0-1 Year,Medium
8272-ONJLV,1,12,Fiber optic,One year,Electronic check,96,1184,0,0-1 Year,Medium
1488-PBLJN,2,72,Fiber optic,Two year,Bank transfer (automatic),117,8478,0,4-6 Years,High
0308-GIQJT,1,71,Fiber optic,One year,Bank transfer (automatic),106,7383,0,4-6 Years,High
3778-FOAQW,2,24,No,One year,Mailed check,20,457,0,1-2 Years,Low
4452-ROHMO,2,15,No,Two year,Mailed check,20,332,0,1-2 Years,Low
6481-OGDOO,1,67,Fiber optic,One year,Credit card (automatic),91,6056,1,4-6 Years,Medium
3090-LETTY,1,2,DSL,Month-to-month,Bank transfer (automatic),61,135,0,0-1 Year,Medium
5349-AZPEW,2,5,DSL,Month-to-month,Mailed check,25,126,0,0-1 Year,Low
3753-TSEMP,2,15,Fiber optic,Month-to-month,Electronic check,88,1391,1,1-2 Years,Medium
8305-VHZBZ,1,1,No,Month-to-month,Mailed check,20,20,1,0-1 Year,Low
9720-JJJOR,1,41,DSL,One year,Bank transfer (automatic),60,2511,0,2-4 Years,Medium
8100-HZZLJ,2,43,DSL,Month-to-month,Electronic check,64,2737,0,2-4 Years,Medium
8775-ERLNB,1,1,Fiber optic,Month-to-month,Electronic check,74,74,0,0-1 Year,Medium
8309-IEYJD,2,1,Fiber optic,Month-to-month,Mailed check,71,71,0,0-1 Year,Medium
9172-JITSM,2,26,Fiber optic,Month-to-month,Electronic check,91,2362,1,2-4 Years,Medium
6298-QDFNH,1,22,Fiber optic,Month-to-month,Electronic check,79,1730,1,1-2 Years,Medium
7398-HPYZQ,1,71,DSL,Two year,Bank transfer (automatic),91,6404,0,4-6 Years,Medium
3546-GHEAE,1,7,No,Two year,Mailed check,19,165,0,0-1 Year,Low
7361-YPXFS,2,28,DSL,Month-to-month,Bank transfer (automatic),64,1868,0,2-4 Years,Medium
6557-BZXLQ,1,16,Fiber optic,Month-to-month,Electronic check,70,1043,0,1-2 Years,Medium
2550-QHZGP,1,7,No,One year,Mailed check,20,129,0,0-1 Year,Low
7519-JTWQH,2,69,Fiber optic,Two year,Bank transfer (automatic),111,7455,0,4-6 Years,High
2538-OIMXF,2,1,DSL,Month-to-month,Mailed check,25,25,0,0-1 Year,Low
8543-MSDMF,1,3,DSL,Month-to-month,Electronic check,77,206,0,0-1 Year,Medium
9961-JBNMK,1,21,Fiber optic,Month-to-month,Bank transfer (automatic),97,2030,1,1-2 Years,Medium
1170-SASML,2,69,Fiber optic,Month-to-month,Bank transfer (automatic),85,5869,0,4-6 Years,Medium
4872-JCVCA,2,71,DSL,Two year,Bank transfer (automatic),48,3378,0,4-6 Years,Low
5346-BZCHP,2,69,No,Two year,Mailed check,19,1346,0,4-6 Years,Low
2038-LLMLM,2,48,Fiber optic,Month-to-month,Electronic check,104,4946,0,2-4 Years,High
6173-ITPWD,1,47,Fiber optic,Month-to-month,Bank transfer (automatic),83,4065,1,2-4 Years,Medium
9734-UYXQI,2,2,DSL,Month-to-month,Electronic check,49,107,1,0-1 Year,Low
1216-BGTSP,1,45,Fiber optic,Month-to-month,Credit card (automatic),108,4965,0,2-4 Years,High
4138-NAXED,1,51,Fiber optic,Month-to-month,Bank transfer (automatic),81,4086,0,4-6 Years,Medium
2189-UXTKY,2,22,DSL,Month-to-month,Electronic check,79,1743,1,1-2 Years,Medium
0744-BIKKF,1,72,DSL,Two year,Bank transfer (automatic),87,6225,0,4-6 Years,Medium
7483-IQWIB,1,37,Fiber optic,Month-to-month,Electronic check,93,3415,0,2-4 Years,Medium
5248-KWLAR,1,71,DSL,Two year,Electronic check,90,6325,0,4-6 Years,Medium
4958-GZWIY,1,7,DSL,Month-to-month,Electronic check,49,340,1,0-1 Year,Low
7996-MHXLW,2,66,No,Two year,Credit card (automatic),25,1684,0,4-6 Years,Low
7833-PKIHD,1,51,DSL,One year,Bank transfer (automatic),76,3966,0,4-6 Years,Medium
7061-OVMIM,2,30,No,One year,Bank transfer (automatic),20,609,0,2-4 Years,Low
5153-RTHKF,2,34,Fiber optic,Month-to-month,Electronic check,85,2897,0,2-4 Years,Medium
1852-QSWCD,1,64,No,Two year,Mailed check,25,1515,0,4-6 Years,Low
4832-VRBMR,1,65,Fiber optic,One year,Bank transfer (automatic),103,6792,0,4-6 Years,High
9079-LWTFD,1,47,Fiber optic,Month-to-month,Mailed check,101,4669,0,2-4 Years,High
6356-ELRKD,2,1,Fiber optic,Month-to-month,Electronic check,96,96,1,0-1 Year,Medium
8624-GIOUT,2,49,DSL,Month-to-month,Credit card (automatic),60,2934,1,4-6 Years,Medium
3392-EHMNK,2,67,Fiber optic,Two year,Credit card (automatic),94,6303,0,4-6 Years,Medium
5986-WWXDV,1,39,No,One year,Bank transfer (automatic),19,779,0,2-4 Years,Low
3061-BCKYI,1,14,No,Month-to-month,Mailed check,20,284,0,1-2 Years,Low
6179-GJPSO,2,43,Fiber optic,Month-to-month,Credit card (automatic),108,4601,1,2-4 Years,High
7901-TBKJX,1,56,Fiber optic,Month-to-month,Electronic check,101,5594,0,4-6 Years,High
7228-PAQPD,2,14,DSL,One year,Credit card (automatic),59,773,0,1-2 Years,Medium
3177-LASXD,2,1,Fiber optic,Month-to-month,Electronic check,71,71,1,0-1 Year,Medium
7746-QYVCO,1,16,DSL,One year,Mailed check,56,858,0,1-2 Years,Medium
5804-HYIEZ,1,70,Fiber optic,Month-to-month,Electronic check,106,7554,0,4-6 Years,High
9919-FZDED,1,72,DSL,Two year,Credit card (automatic),84,5982,0,4-6 Years,Medium
5934-TSSAU,2,23,Fiber optic,Month-to-month,Credit card (automatic),75,1703,0,1-2 Years,Medium
3486-KHMLI,1,21,No,Month-to-month,Mailed check,25,467,0,1-2 Years,Low
4897-QSUYC,2,1,No,Month-to-month,Mailed check,20,20,1,0-1 Year,Low
1084-UQCHV,1,1,Fiber optic,Month-to-month,Bank transfer (automatic),70,70,1,0-1 Year,Medium
8290-YWKHZ,2,32,Fiber optic,Month-to-month,Electronic check,93,2931,1,2-4 Years,Medium
2955-BJZHG,1,17,Fiber optic,Month-to-month,Electronic check,81,1401,1,1-2 Years,Medium
3806-DXQOM,2,4,DSL,Month-to-month,Electronic check,34,138,1,0-1 Year,Low
6784-XYJAE,2,36,DSL,One year,Electronic check,56,1942,0,2-4 Years,Medium
3933-DQPWX,2,50,DSL,Two year,Credit card (automatic),40,1933,0,4-6 Years,Low
6661-EIPZC,2,48,DSL,Month-to-month,Credit card (automatic),30,1423,0,2-4 Years,Low
8957-THMOA,2,50,No,Two year,Credit card (automatic),20,971,0,4-6 Years,Low
2251-PYLPB,1,72,DSL,Two year,Credit card (automatic),80,5811,0,4-6 Years,Medium
5555-RNPGT,1,10,No,Month-to-month,Credit card (automatic),25,224,0,0-1 Year,Low
1057-FOGLZ,2,18,No,Month-to-month,Mailed check,20,392,0,1-2 Years,Low
9300-RENDD,1,1,Fiber optic,Month-to-month,Electronic check,80,80,1,0-1 Year,Medium
0761-AETCS,2,1,No,Month-to-month,Electronic check,19,19,1,0-1 Year,Low
8087-LGYHQ,1,9,Fiber optic,Month-to-month,Electronic check,94,812,0,0-1 Year,Medium
4137-BTIKL,1,2,Fiber optic,Month-to-month,Mailed check,91,175,0,0-1 Year,Medium
2190-BCXEC,2,40,Fiber optic,Month-to-month,Credit card (automatic),79,3127,0,2-4 Years,Medium
6227-FBDXH,1,69,Fiber optic,One year,Bank transfer (automatic),100,6841,0,4-6 Years,Medium
2153-MREFK,2,37,Fiber optic,One year,Electronic check,99,3755,1,2-4 Years,Medium
2911-WDXMV,1,18,Fiber optic,Month-to-month,Credit card (automatic),81,1407,0,1-2 Years,Medium
7206-PQBBZ,1,11,Fiber optic,Month-to-month,Electronic check,70,835,0,0-1 Year,Medium
3106-ULWFW,2,8,Fiber optic,Month-to-month,Credit card (automatic),85,627,1,0-1 Year,Medium
0925-VYDLG,2,3,Fiber optic,Month-to-month,Electronic check,75,242,1,0-1 Year,Medium
4547-FZJWE,1,55,DSL,One year,Credit card (automatic),59,3157,0,4-6 Years,Medium
7422-WNBTY,1,33,Fiber optic,Month-to-month,Electronic check,93,3092,0,2-4 Years,Medium
0842-IWYCP,2,46,DSL,Month-to-month,Bank transfer (automatic),45,2169,0,2-4 Years,Low
3521-HTQTV,1,34,No,Two year,Bank transfer (automatic),26,980,0,2-4 Years,Low
3744-ZBHON,2,3,No,Month-to-month,Electronic check,20,66,0,0-1 Year,Low
3373-DIUUN,1,30,No,Two year,Mailed check,21,712,0,2-4 Years,Low
8383-SGHJU,2,33,DSL,One year,Electronic check,59,1953,0,2-4 Years,Medium
